poly	concrete.jpg	1	0	1	1	0	0	1	37.3	-16	0	37.3	-13.3	0	37.3	-13.3	2.7	37.3	-16	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-13.3	0	42.7	-16	0	42.7	-16	2.7	42.7	-13.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	5.3	-18.7	0	5.3	-16	0	5.3	-16	2.7	5.3	-18.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	10.7	-16	0	10.7	-18.7	0	10.7	-18.7	2.7	10.7	-16	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	13.3	-18.7	0	13.3	-16	0	13.3	-16	2.7	13.3	-18.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	34.7	-16	0	34.7	-18.7	0	34.7	-18.7	2.7	34.7	-16	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	37.3	-18.7	0	37.3	-16	0	37.3	-16	2.7	37.3	-18.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-16	0	42.7	-18.7	0	42.7	-18.7	2.7	42.7	-16	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	5.3	-21.3	0	5.3	-18.7	0	5.3	-18.7	2.7	5.3	-21.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	10.7	-18.7	0	10.7	-21.3	0	10.7	-21.3	2.7	10.7	-18.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	13.3	-21.3	0	13.3	-18.7	0	13.3	-18.7	2.7	13.3	-21.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	34.7	-18.7	0	34.7	-21.3	0	34.7	-21.3	2.7	34.7	-18.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	37.3	-21.3	0	37.3	-18.7	0	37.3	-18.7	2.7	37.3	-21.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-18.7	0	42.7	-21.3	0	42.7	-21.3	2.7	42.7	-18.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	5.3	-24	0	5.3	-21.3	0	5.3	-21.3	2.7	5.3	-24	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	2.7	-24	0	5.3	-24	0	5.3	-24	2.7	2.7	-24	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	10.7	-21.3	0	10.7	-24	0	10.7	-24	2.7	10.7	-21.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	13.3	-24	0	13.3	-21.3	0	13.3	-21.3	2.7	13.3	-24	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	10.7	-24	0	13.3	-24	0	13.3	-24	2.7	10.7	-24	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	34.7	-21.3	0	34.7	-24	0	34.7	-24	2.7	34.7	-21.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	37.3	-24	0	37.3	-21.3	0	37.3	-21.3	2.7	37.3	-24	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	34.7	-24	0	37.3	-24	0	37.3	-24	2.7	34.7	-24	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-21.3	0	42.7	-24	0	42.7	-24	2.7	42.7	-21.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-24	0	45.3	-24	0	45.3	-24	2.7	42.7	-24	2.7
poly	door9_1.png	1	0	1	1	0	0	1	2.7	-26.7	0	2.7	-24	0	2.7	-24	2.7	2.7	-26.7	2.7
poly	door9_1.png	1	0	1	1	0	0	1	45.3	-24	0	45.3	-26.7	0	45.3	-26.7	2.7	45.3	-24	2.7
poly	door9_1.png	1	0	1	1	0	0	1	2.7	-29.3	0	2.7	-26.7	0	2.7	-26.7	2.7	2.7	-29.3	2.7
poly	door9_1.png	1	0	1	1	0	0	1	45.3	-26.7	0	45.3	-29.3	0	45.3	-29.3	2.7	45.3	-26.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	5.3	-29.3	0	2.7	-29.3	0	2.7	-29.3	2.7	5.3	-29.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	5.3	-32	0	5.3	-29.3	0	5.3	-29.3	2.7	5.3	-32	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	10.7	-29.3	0	10.7	-32	0	10.7	-32	2.7	10.7	-29.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	13.3	-29.3	0	10.7	-29.3	0	10.7	-29.3	2.7	13.3	-29.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	13.3	-32	0	13.3	-29.3	0	13.3	-29.3	2.7	13.3	-32	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	34.7	-29.3	0	34.7	-32	0	34.7	-32	2.7	34.7	-29.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	37.3	-29.3	0	34.7	-29.3	0	34.7	-29.3	2.7	37.3	-29.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	37.3	-32	0	37.3	-29.3	0	37.3	-29.3	2.7	37.3	-32	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-29.3	0	42.7	-32	0	42.7	-32	2.7	42.7	-29.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	45.3	-29.3	0	42.7	-29.3	0	42.7	-29.3	2.7	45.3	-29.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	5.3	-34.7	0	5.3	-32	0	5.3	-32	2.7	5.3	-34.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	10.7	-32	0	10.7	-34.7	0	10.7	-34.7	2.7	10.7	-32	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	13.3	-34.7	0	13.3	-32	0	13.3	-32	2.7	13.3	-34.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	34.7	-32	0	34.7	-34.7	0	34.7	-34.7	2.7	34.7	-32	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	37.3	-34.7	0	37.3	-32	0	37.3	-32	2.7	37.3	-34.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-32	0	42.7	-34.7	0	42.7	-34.7	2.7	42.7	-32	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	5.3	-37.3	0	5.3	-34.7	0	5.3	-34.7	2.7	5.3	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	10.7	-34.7	0	10.7	-37.3	0	10.7	-37.3	2.7	10.7	-34.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	13.3	-37.3	0	13.3	-34.7	0	13.3	-34.7	2.7	13.3	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	34.7	-34.7	0	34.7	-37.3	0	34.7	-37.3	2.7	34.7	-34.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	37.3	-37.3	0	37.3	-34.7	0	37.3	-34.7	2.7	37.3	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-34.7	0	42.7	-37.3	0	42.7	-37.3	2.7	42.7	-34.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	5.3	-40	0	5.3	-37.3	0	5.3	-37.3	2.7	5.3	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	10.7	-37.3	0	10.7	-40	0	10.7	-40	2.7	10.7	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	10.7	-40	0	13.3	-40	0	13.3	-40	2.7	10.7	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	16	-37.3	0	13.3	-37.3	0	13.3	-37.3	2.7	16	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	13.3	-40	0	16	-40	0	16	-40	2.7	13.3	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	18.7	-37.3	0	16	-37.3	0	16	-37.3	2.7	18.7	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	16	-40	0	18.7	-40	0	18.7	-40	2.7	16	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	21.3	-37.3	0	18.7	-37.3	0	18.7	-37.3	2.7	21.3	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	21.3	-40	0	21.3	-37.3	0	21.3	-37.3	2.7	21.3	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	18.7	-40	0	21.3	-40	0	21.3	-40	2.7	18.7	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	26.7	-37.3	0	26.7	-40	0	26.7	-40	2.7	26.7	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	29.3	-37.3	0	26.7	-37.3	0	26.7	-37.3	2.7	29.3	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	26.7	-40	0	29.3	-40	0	29.3	-40	2.7	26.7	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	32	-37.3	0	29.3	-37.3	0	29.3	-37.3	2.7	32	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	29.3	-40	0	32	-40	0	32	-40	2.7	29.3	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	34.7	-37.3	0	32	-37.3	0	32	-37.3	2.7	34.7	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	32	-40	0	34.7	-40	0	34.7	-40	2.7	32	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	37.3	-40	0	37.3	-37.3	0	37.3	-37.3	2.7	37.3	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	34.7	-40	0	37.3	-40	0	37.3	-40	2.7	34.7	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-37.3	0	42.7	-40	0	42.7	-40	2.7	42.7	-37.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	5.3	-42.7	0	5.3	-40	0	5.3	-40	2.7	5.3	-42.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-40	0	42.7	-42.7	0	42.7	-42.7	2.7	42.7	-40	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	5.3	-45.3	0	5.3	-42.7	0	5.3	-42.7	2.7	5.3	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-42.7	0	42.7	-45.3	0	42.7	-45.3	2.7	42.7	-42.7	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	8	-45.3	0	5.3	-45.3	0	5.3	-45.3	2.7	8	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	10.7	-45.3	0	8	-45.3	0	8	-45.3	2.7	10.7	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	13.3	-45.3	0	10.7	-45.3	0	10.7	-45.3	2.7	13.3	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	16	-45.3	0	13.3	-45.3	0	13.3	-45.3	2.7	16	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	18.7	-45.3	0	16	-45.3	0	16	-45.3	2.7	18.7	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	21.3	-45.3	0	18.7	-45.3	0	18.7	-45.3	2.7	21.3	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	21.3	-48	0	21.3	-45.3	0	21.3	-45.3	2.7	21.3	-48	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	26.7	-45.3	0	26.7	-48	0	26.7	-48	2.7	26.7	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	29.3	-45.3	0	26.7	-45.3	0	26.7	-45.3	2.7	29.3	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	32	-45.3	0	29.3	-45.3	0	29.3	-45.3	2.7	32	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	34.7	-45.3	0	32	-45.3	0	32	-45.3	2.7	34.7	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	37.3	-45.3	0	34.7	-45.3	0	34.7	-45.3	2.7	37.3	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	40	-45.3	0	37.3	-45.3	0	37.3	-45.3	2.7	40	-45.3	2.7
poly	concrete.jpg	1	0	1	1	0	0	1	42.7	-45.3	0	40	-45.3	0	40	-45.3	2.7	42.7	-45.3	2.7
poly	door9_1.png	1	0	1	1	0	0	1	24	-48	0	21.3	-48	0	21.3	-48	2.7	24	-48	2.7
poly	door9_1.png	1	0	1	1	0	0	1	26.7	-48	0	24	-48	0	24	-48	2.7	26.7	-48	2.7
poly	metal.jpg	0	0	1	1	0	0	1	21.3	-8	0	24	-8	0	24	-5.3	0	21.3	-5.3	0
poly	metal.jpg	0	0	1	1	0	0	1	24	-8	0	26.7	-8	0	26.7	-5.3	0	24	-5.3	0
poly	metal.jpg	0	0	1	1	0	0	1	5.3	-10.7	0	8	-10.7	0	8	-8	0	5.3	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	8	-10.7	0	10.7	-10.7	0	10.7	-8	0	8	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	10.7	-10.7	0	13.3	-10.7	0	13.3	-8	0	10.7	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	13.3	-10.7	0	16	-10.7	0	16	-8	0	13.3	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	16	-10.7	0	18.7	-10.7	0	18.7	-8	0	16	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	18.7	-10.7	0	21.3	-10.7	0	21.3	-8	0	18.7	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	21.3	-10.7	0	24	-10.7	0	24	-8	0	21.3	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	24	-10.7	0	26.7	-10.7	0	26.7	-8	0	24	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	26.7	-10.7	0	29.3	-10.7	0	29.3	-8	0	26.7	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	29.3	-10.7	0	32	-10.7	0	32	-8	0	29.3	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	32	-10.7	0	34.7	-10.7	0	34.7	-8	0	32	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	34.7	-10.7	0	37.3	-10.7	0	37.3	-8	0	34.7	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	37.3	-10.7	0	40	-10.7	0	40	-8	0	37.3	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	40	-10.7	0	42.7	-10.7	0	42.7	-8	0	40	-8	0
poly	metal.jpg	0	0	1	1	0	0	1	5.3	-13.3	0	8	-13.3	0	8	-10.7	0	5.3	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	8	-13.3	0	10.7	-13.3	0	10.7	-10.7	0	8	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	10.7	-13.3	0	13.3	-13.3	0	13.3	-10.7	0	10.7	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	13.3	-13.3	0	16	-13.3	0	16	-10.7	0	13.3	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	16	-13.3	0	18.7	-13.3	0	18.7	-10.7	0	16	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	18.7	-13.3	0	21.3	-13.3	0	21.3	-10.7	0	18.7	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	21.3	-13.3	0	24	-13.3	0	24	-10.7	0	21.3	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	24	-13.3	0	26.7	-13.3	0	26.7	-10.7	0	24	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	26.7	-13.3	0	29.3	-13.3	0	29.3	-10.7	0	26.7	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	29.3	-13.3	0	32	-13.3	0	32	-10.7	0	29.3	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	32	-13.3	0	34.7	-13.3	0	34.7	-10.7	0	32	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	34.7	-13.3	0	37.3	-13.3	0	37.3	-10.7	0	34.7	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	37.3	-13.3	0	40	-13.3	0	40	-10.7	0	37.3	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	40	-13.3	0	42.7	-13.3	0	42.7	-10.7	0	40	-10.7	0
poly	metal.jpg	0	0	1	1	0	0	1	5.3	-16	0	8	-16	0	8	-13.3	0	5.3	-13.3	0
poly	metal.jpg	0	0	1	1	0	0	1	8	-16	0	10.7	-16	0	10.7	-13.3	0	8	-13.3	0
poly	metal.jpg	0	0	1	1	0	0	1	21.3	-16	0	24	-16	0	24	-13.3	0	21.3	-13.3	0
poly	metal.jpg	0	0	1	1	0	0	1	24	-16	0	26.7	-16	0	26.7	-13.3	0	24	-13.3	0
poly	metal.jpg	0	0	1	1	0	0	1	37.3	-16	0	40	-16	0	40	-13.3	0	37.3	-13.3	0
poly	metal.jpg	0	0	1	1	0	0	1	40	-16	0	42.7	-16	0	42.7	-13.3	0	40	-13.3	0
poly	metal.jpg	0	0	1	1	0	0	1	5.3	-18.7	0	8	-18.7	0	8	-16	0	5.3	-16	0
poly	metal.jpg	0	0	1	1	0	0	1	8	-18.7	0	10.7	-18.7	0	10.7	-16	0	8	-16	0
poly	wiremesh.png	0	0	1	1	0	0	1	13.3	-18.7	0	16	-18.7	0	16	-16	0	13.3	-16	0
poly	wiremesh.png	0	0	1	1	0	0	1	16	-18.7	0	18.7	-18.7	0	18.7	-16	0	16	-16	0
poly	wiremesh.png	0	0	1	1	0	0	1	18.7	-18.7	0	21.3	-18.7	0	21.3	-16	0	18.7	-16	0
poly	wiremesh.png	0	0	1	1	0	0	1	21.3	-18.7	0	24	-18.7	0	24	-16	0	21.3	-16	0
poly	wiremesh.png	0	0	1	1	0	0	1	24	-18.7	0	26.7	-18.7	0	26.7	-16	0	24	-16	0
poly	wiremesh.png	0	0	1	1	0	0	1	26.7	-18.7	0	29.3	-18.7	0	29.3	-16	0	26.7	-16	0
poly	wiremesh.png	0	0	1	1	0	0	1	29.3	-18.7	0	32	-18.7	0	32	-16	0	29.3	-16	0
poly	wiremesh.png	0	0	1	1	0	0	1	32	-18.7	0	34.7	-18.7	0	34.7	-16	0	32	-16	0
poly	metal.jpg	0	0	1	1	0	0	1	37.3	-18.7	0	40	-18.7	0	40	-16	0	37.3	-16	0
poly	metal.jpg	0	0	1	1	0	0	1	40	-18.7	0	42.7	-18.7	0	42.7	-16	0	40	-16	0
poly	metal.jpg	0	0	1	1	0	0	1	5.3	-21.3	0	8	-21.3	0	8	-18.7	0	5.3	-18.7	0
poly	metal.jpg	0	0	1	1	0	0	1	8	-21.3	0	10.7	-21.3	0	10.7	-18.7	0	8	-18.7	0
poly	wiremesh.png	0	0	1	1	0	0	1	13.3	-21.3	0	16	-21.3	0	16	-18.7	0	13.3	-18.7	0
poly	wiremesh.png	0	0	1	1	0	0	1	16	-21.3	0	18.7	-21.3	0	18.7	-18.7	0	16	-18.7	0
poly	wiremesh.png	0	0	1	1	0	0	1	18.7	-21.3	0	21.3	-21.3	0	21.3	-18.7	0	18.7	-18.7	0
poly	wiremesh.png	0	0	1	1	0	0	1	21.3	-21.3	0	24	-21.3	0	24	-18.7	0	21.3	-18.7	0
poly	wiremesh.png	0	0	1	1	0	0	1	24	-21.3	0	26.7	-21.3	0	26.7	-18.7	0	24	-18.7	0
poly	wiremesh.png	0	0	1	1	0	0	1	26.7	-21.3	0	29.3	-21.3	0	29.3	-18.7	0	26.7	-18.7	0
poly	wiremesh.png	0	0	1	1	0	0	1	29.3	-21.3	0	32	-21.3	0	32	-18.7	0	29.3	-18.7	0
poly	wiremesh.png	0	0	1	1	0	0	1	32	-21.3	0	34.7	-21.3	0	34.7	-18.7	0	32	-18.7	0
poly	metal.jpg	0	0	1	1	0	0	1	37.3	-21.3	0	40	-21.3	0	40	-18.7	0	37.3	-18.7	0
poly	metal.jpg	0	0	1	1	0	0	1	40	-21.3	0	42.7	-21.3	0	42.7	-18.7	0	40	-18.7	0
poly	metal.jpg	0	0	1	1	0	0	1	5.3	-24	0	8	-24	0	8	-21.3	0	5.3	-21.3	0
poly	metal.jpg	0	0	1	1	0	0	1	8	-24	0	10.7	-24	0	10.7	-21.3	0	8	-21.3	0
poly	wiremesh.png	0	0	1	1	0	0	1	13.3	-24	0	16	-24	0	16	-21.3	0	13.3	-21.3	0
poly	wiremesh.png	0	0	1	1	0	0	1	16	-24	0	18.7	-24	0	18.7	-21.3	0	16	-21.3	0
poly	wiremesh.png	0	0	1	1	0	0	1	18.7	-24	0	21.3	-24	0	21.3	-21.3	0	18.7	-21.3	0
poly	wiremesh.png	0	0	1	1	0	0	1	21.3	-24	0	24	-24	0	24	-21.3	0	21.3	-21.3	0
poly	wiremesh.png	0	0	1	1	0	0	1	24	-24	0	26.7	-24	0	26.7	-21.3	0	24	-21.3	0
poly	wiremesh.png	0	0	1	1	0	0	1	26.7	-24	0	29.3	-24	0	29.3	-21.3	0	26.7	-21.3	0
poly	wiremesh.png	0	0	1	1	0	0	1	29.3	-24	0	32	-24	0	32	-21.3	0	29.3	-21.3	0
poly	wiremesh.png	0	0	1	1	0	0	1	32	-24	0	34.7	-24	0	34.7	-21.3	0	32	-21.3	0
poly	metal.jpg	0	0	1	1	0	0	1	37.3	-24	0	40	-24	0	40	-21.3	0	37.3	-21.3	0
poly	metal.jpg	0	0	1	1	0	0	1	40	-24	0	42.7	-24	0	42.7	-21.3	0	40	-21.3	0
poly	metal.jpg	0	0	1	1	0	0	1	2.7	-26.7	0	5.3	-26.7	0	5.3	-24	0	2.7	-24	0
poly	metal.jpg	0	0	1	1	0	0	1	5.3	-26.7	0	8	-26.7	0	8	-24	0	5.3	-24	0
poly	metal.jpg	0	0	1	1	0	0	1	8	-26.7	0	10.7	-26.7	0	10.7	-24	0	8	-24	0
poly	metal.jpg	0	0	1	1	0	0	1	10.7	-26.7	0	13.3	-26.7	0	13.3	-24	0	10.7	-24	0
poly	wiremesh.png	0	0	1	1	0	0	1	13.3	-26.7	0	16	-26.7	0	16	-24	0	13.3	-24	0
poly	wiremesh.png	0	0	1	1	0	0	1	16	-26.7	0	18.7	-26.7	0	18.7	-24	0	16	-24	0
poly	wiremesh.png	0	0	1	1	0	0	1	18.7	-26.7	0	21.3	-26.7	0	21.3	-24	0	18.7	-24	0
poly	wiremesh.png	0	0	1	1	0	0	1	21.3	-26.7	0	24	-26.7	0	24	-24	0	21.3	-24	0
poly	wiremesh.png	0	0	1	1	0	0	1	24	-26.7	0	26.7	-26.7	0	26.7	-24	0	24	-24	0
poly	wiremesh.png	0	0	1	1	0	0	1	26.7	-26.7	0	29.3	-26.7	0	29.3	-24	0	26.7	-24	0
