#THING	TYPE	X	Y	Z 	ANGLE
thing	spawn	1	1	2	0
#POLY	INVISIBLE	BLC	DBS	ScX	ScY	AlX	AlY	Lit	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
poly	concr.jpg	0	0	1	1	0	0	1	10	25	0	15	25	0	15	30	0	10	30	0	
poly	concr.jpg	0	0	1	1	0	0	1	10	30	0	15	30	0	15	35	0	10	35	0	
poly	concr.jpg	0	0	1	1	0	0	1	10	35	0	15	35	0	15	40	0	10	40	0	
poly	concr.jpg	0	0	1	1	0	0	1	10	40	0	15	40	0	15	45	0	10	45	0	
poly	concr.jpg	0	0	1	1	0	0	1	10	45	0	15	45	0	15	50	0	10	50	0	
poly	concr.jpg	0	0	1	1	0	0	1	15	0	0	20	0	0	20	5	0	15	5	0	
poly	concr.jpg	0	0	1	1	0	0	1	15	5	0	20	5	0	20	10	0	15	10	0	
poly	concr.jpg	0	0	1	1	0	0	1	15	10	0	20	10	0	20	15	0	15	15	0	
poly	concr.jpg	0	0	1	1	0	0	1	15	15	0	20	15	0	20	20	0	15	20	0	
poly	concr.jpg	0	0	1	1	0	0	1	15	20	0	20	20	0	20	25	0	15	25	0	
poly	concr.jpg	0	0	1	1	0	0	1	15	25	0	20	25	0	20	30	0	15	30	0	
poly	concr.jpg	0	0	1	1	0	0	1	15	30	0	20	30	0	20	35	0	15	35	0	
poly	concr.jpg	0	0	1	1	0	0	1	15	35	0	20	35	0	20	40	0	15	40	0	
poly	concr.jpg	0	0	1	1	0	0	1	15	40	0	20	40	0	20	45	0	15	45	0	
poly	concr.jpg	0	0	1	1	0	0	1	15	45	0	20	45	0	20	50	0	15	50	0	
poly	concr.jpg	0	0	1	1	0	0	1	20	0	0	25	0	0	25	5	0	20	5	0	
poly	concr.jpg	0	0	1	1	0	0	1	20	5	0	25	5	0	25	10	0	20	10	0	
poly	concr.jpg	0	0	1	1	0	0	1	20	10	0	25	10	0	25	15	0	20	15	0	
poly	concr.jpg	0	0	1	1	0	0	1	20	15	0	25	15	0	25	20	0	20	20	0	
poly	concr.jpg	0	0	1	1	0	0	1	20	20	0	25	20	0	25	25	0	20	25	0	
poly	concr.jpg	0	0	1	1	0	0	1	20	25	0	25	25	0	25	30	0	20	30	0	
poly	concr.jpg	0	0	1	1	0	0	1	20	30	0	25	30	0	25	35	0	20	35	0	
poly	concr.jpg	0	0	1	1	0	0	1	20	35	0	25	35	0	25	40	0	20	40	0	
poly	concr.jpg	0	0	1	1	0	0	1	20	40	0	25	40	0	25	45	0	20	45	0	
poly	concr.jpg	0	0	1	1	0	0	1	20	45	0	25	45	0	25	50	0	20	50	0	
poly	concr.jpg	0	0	1	1	0	0	1	25	0	0	30	0	0	30	5	0	25	5	0	
poly	concr.jpg	0	0	1	1	0	0	1	25	5	0	30	5	0	30	10	0	25	10	0	
poly	concr.jpg	0	0	1	1	0	0	1	25	10	0	30	10	0	30	15	0	25	15	0	
poly	concr.jpg	0	0	1	1	0	0	1	25	15	0	30	15	0	30	20	0	25	20	0	
poly	concr.jpg	0	0	1	1	0	0	1	25	20	0	30	20	0	30	25	0	25	25	0	
poly	concr.jpg	0	0	1	1	0	0	1	25	25	0	30	25	0	30	30	0	25	30	0	
poly	concr.jpg	0	0	1	1	0	0	1	25	30	0	30	30	0	30	35	0	25	35	0	
poly	concr.jpg	0	0	1	1	0	0	1	25	35	0	30	35	0	30	40	0	25	40	0	
poly	concr.jpg	0	0	1	1	0	0	1	25	40	0	30	40	0	30	45	0	25	45	0	
poly	concr.jpg	0	0	1	1	0	0	1	25	45	0	30	45	0	30	50	0	25	50	0	
poly	concr.jpg	0	0	1	1	0	0	1	30	0	0	35	0	0	35	5	0	30	5	0	
poly	concr.jpg	0	0	1	1	0	0	1	30	5	0	35	5	0	35	10	0	30	10	0	
poly	concr.jpg	0	0	1	1	0	0	1	30	10	0	35	10	0	35	15	0	30	15	0	
poly	concr.jpg	0	0	1	1	0	0	1	30	15	0	35	15	0	35	20	0	30	20	0	
poly	concr.jpg	0	0	1	1	0	0	1	30	20	0	35	20	0	35	25	0	30	25	0	
poly	concr.jpg	0	0	1	1	0	0	1	30	25	0	35	25	0	35	30	0	30	30	0	
poly	concr.jpg	0	0	1	1	0	0	1	30	30	0	35	30	0	35	35	0	30	35	0	
poly	concr.jpg	0	0	1	1	0	0	1	30	35	0	35	35	0	35	40	0	30	40	0	
poly	concr.jpg	0	0	1	1	0	0	1	30	40	0	35	40	0	35	45	0	30	45	0	
poly	concr.jpg	0	0	1	1	0	0	1	30	45	0	35	45	0	35	50	0	30	50	0	
poly	concr.jpg	0	0	1	1	0	0	1	35	0	0	40	0	0	40	5	0	35	5	0	
poly	concr.jpg	0	0	1	1	0	0	1	35	5	0	40	5	0	40	10	0	35	10	0	
poly	concr.jpg	0	0	1	1	0	0	1	35	10	0	40	10	0	40	15	0	35	15	0	
poly	concr.jpg	0	0	1	1	0	0	1	35	15	0	40	15	0	40	20	0	35	20	0	
poly	concr.jpg	0	0	1	1	0	0	1	35	20	0	40	20	0	40	25	0	35	25	0	
poly	concr.jpg	0	0	1	1	0	0	1	35	25	0	40	25	0	40	30	0	35	30	0	
poly	concr.jpg	0	0	1	1	0	0	1	35	30	0	40	30	0	40	35	0	35	35	0	
poly	concr.jpg	0	0	1	1	0	0	1	35	35	0	40	35	0	40	40	0	35	40	0	
poly	concr.jpg	0	0	1	1	0	0	1	35	40	0	40	40	0	40	45	0	35	45	0	
poly	concr.jpg	0	0	1	1	0	0	1	35	45	0	40	45	0	40	50	0	35	50	0	
poly	concr.jpg	0	0	1	1	0	0	1	40	0	0	45	0	0	45	5	0	40	5	0	
poly	concr.jpg	0	0	1	1	0	0	1	40	5	0	45	5	0	45	10	0	40	10	0	
poly	concr.jpg	0	0	1	1	0	0	1	40	10	0	45	10	0	45	15	0	40	15	0	
poly	concr.jpg	0	0	1	1	0	0	1	40	15	0	45	15	0	45	20	0	40	20	0	
poly	concr.jpg	0	0	1	1	0	0	1	40	20	0	45	20	0	45	25	0	40	25	0	
poly	concr.jpg	0	0	1	1	0	0	1	40	25	0	45	25	0	45	30	0	40	30	0	
poly	concr.jpg	0	0	1	1	0	0	1	40	30	0	45	30	0	45	35	0	40	35	0	
poly	concr.jpg	0	0	1	1	0	0	1	40	35	0	45	35	0	45	40	0	40	40	0	
poly	concr.jpg	0	0	1	1	0	0	1	40	40	0	45	40	0	45	45	0	40	45	0	
poly	concr.jpg	0	0	1	1	0	0	1	40	45	0	45	45	0	45	50	0	40	50	0	
poly	concr.jpg	0	0	1	1	0	0	1	45	0	0	50	0	0	50	5	0	45	5	0	
poly	concr.jpg	0	0	1	1	0	0	1	45	5	0	50	5	0	50	10	0	45	10	0	
poly	concr.jpg	0	0	1	1	0	0	1	45	10	0	50	10	0	50	15	0	45	15	0	
poly	concr.jpg	0	0	1	1	0	0	1	45	15	0	50	15	0	50	20	0	45	20	0	
poly	concr.jpg	0	0	1	1	0	0	1	45	20	0	50	20	0	50	25	0	45	25	0	
poly	concr.jpg	0	0	1	1	0	0	1	45	25	0	50	25	0	50	30	0	45	30	0	
poly	concr.jpg	0	0	1	1	0	0	1	45	30	0	50	30	0	50	35	0	45	35	0	
poly	concr.jpg	0	0	1	1	0	0	1	45	35	0	50	35	0	50	40	0	45	40	0	
poly	concr.jpg	0	0	1	1	0	0	1	45	40	0	50	40	0	50	45	0	45	45	0	
poly	concr.jpg	0	0	1	1	0	0	1	45	45	0	50	45	0	50	50	0	45	50	0	
poly	concr.jpg	0	1	1	1	0	0	1	0	0	5	5	0	5	5	5	5	0	5	5	
poly	concr.jpg	0	1	1	1	0	0	1	0	5	5	5	5	5	5	10	5	0	10	5	
poly	concr.jpg	0	1	1	1	0	0	1	0	10	5	5	10	5	5	15	5	0	15	5	
poly	concr.jpg	0	1	1	1	0	0	1	0	15	5	5	15	5	5	20	5	0	20	5	
poly	concr.jpg	0	1	1	1	0	0	1	0	20	5	5	20	5	5	25	5	0	25	5	
poly	concr.jpg	0	1	1	1	0	0	1	0	25	5	5	25	5	5	30	5	0	30	5	
poly	concr.jpg	0	1	1	1	0	0	1	0	30	5	5	30	5	5	35	5	0	35	5	
poly	concr.jpg	0	1	1	1	0	0	1	0	35	5	5	35	5	5	40	5	0	40	5	
poly	concr.jpg	0	1	1	1	0	0	1	0	40	5	5	40	5	5	45	5	0	45	5	
poly	concr.jpg	0	1	1	1	0	0	1	0	45	5	5	45	5	5	50	5	0	50	5	
poly	concr.jpg	0	1	1	1	0	0	1	5	0	5	10	0	5	10	5	5	5	5	5	
poly	concr.jpg	0	1	1	1	0	0	1	5	5	5	10	5	5	10	10	5	5	10	5	
poly	concr.jpg	0	1	1	1	0	0	1	5	20	5	10	20	5	10	25	5	5	25	5	
poly	concr.jpg	0	1	1	1	0	0	1	5	25	5	10	25	5	10	30	5	5	30	5	
poly	concr.jpg	0	1	1	1	0	0	1	5	30	5	10	30	5	10	35	5	5	35	5	
poly	concr.jpg	0	1	1	1	0	0	1	5	35	5	10	35	5	10	40	5	5	40	5	
poly	concr.jpg	0	1	1	1	0	0	1	5	40	5	10	40	5	10	45	5	5	45	5	
poly	concr.jpg	0	1	1	1	0	0	1	5	45	5	10	45	5	10	50	5	5	50	5	
poly	concr.jpg	0	1	1	1	0	0	1	10	0	5	15	0	5	15	5	5	10	5	5	
poly	concr.jpg	0	1	1	1	0	0	1	10	5	5	15	5	5	15	10	5	10	10	5	
poly	concr.jpg	0	1	1	1	0	0	1	10	10	5	15	10	5	15	15	5	10	15	5	
poly	concr.jpg	0	1	1	1	0	0	1	10	15	5	15	15	5	15	20	5	10	20	5	
poly	concr.jpg	0	1	1	1	0	0	1	10	20	5	15	20	5	15	25	5	10	25	5	
poly	concr.jpg	0	1	1	1	0	0	1	10	25	5	15	25	5	15	30	5	10	30	5	
poly	concr.jpg	0	1	1	1	0	0	1	10	30	5	15	30	5	15	35	5	10	35	5	
poly	concr.jpg	0	1	1	1	0	0	1	10	35	5	15	35	5	15	40	5	10	40	5	
poly	concr.jpg	0	1	1	1	0	0	1	10	40	5	15	40	5	15	45	5	10	45	5	
poly	concr.jpg	0	1	1	1	0	0	1	10	45	5	15	45	5	15	50	5	10	50	5	
poly	concr.jpg	0	1	1	1	0	0	1	15	0	5	20	0	5	20	5	5	15	5	5	
poly	concr.jpg	0	1	1	1	0	0	1	15	5	5	20	5	5	20	10	5	15	10	5	
poly	concr.jpg	0	1	1	1	0	0	1	15	10	5	20	10	5	20	15	5	15	15	5	
poly	concr.jpg	0	1	1	1	0	0	1	15	15	5	20	15	5	20	20	5	15	20	5	
poly	concr.jpg	0	1	1	1	0	0	1	15	20	5	20	20	5	20	25	5	15	25	5	
poly	concr.jpg	0	1	1	1	0	0	1	15	25	5	20	25	5	20	30	5	15	30	5	
poly	concr.jpg	0	1	1	1	0	0	1	15	30	5	20	30	5	20	35	5	15	35	5	
poly	concr.jpg	0	1	1	1	0	0	1	15	35	5	20	35	5	20	40	5	15	40	5	
poly	concr.jpg	0	1	1	1	0	0	1	15	40	5	20	40	5	20	45	5	15	45	5	
poly	concr.jpg	0	1	1	1	0	0	1	15	45	5	20	45	5	20	50	5	15	50	5	
poly	concr.jpg	0	1	1	1	0	0	1	20	0	5	25	0	5	25	5	5	20	5	5	
poly	concr.jpg	0	1	1	1	0	0	1	20	5	5	25	5	5	25	10	5	20	10	5	
poly	concr.jpg	0	1	1	1	0	0	1	20	10	5	25	10	5	25	15	5	20	15	5	
poly	concr.jpg	0	1	1	1	0	0	1	20	15	5	25	15	5	25	20	5	20	20	5	
poly	concr.jpg	0	1	1	1	0	0	1	20	20	5	25	20	5	25	25	5	20	25	5	
poly	concr.jpg	0	1	1	1	0	0	1	20	25	5	25	25	5	25	30	5	20	30	5	
poly	concr.jpg	0	1	1	1	0	0	1	20	30	5	25	30	5	25	35	5	20	35	5	
poly	concr.jpg	0	1	1	1	0	0	1	20	35	5	25	35	5	25	40	5	20	40	5	
poly	concr.jpg	0	1	1	1	0	0	1	20	40	5	25	40	5	25	45	5	20	45	5	
poly	concr.jpg	0	1	1	1	0	0	1	20	45	5	25	45	5	25	50	5	20	50	5	
poly	concr.jpg	0	1	1	1	0	0	1	25	0	5	30	0	5	30	5	5	25	5	5	
poly	concr.jpg	0	1	1	1	0	0	1	25	5	5	30	5	5	30	10	5	25	10	5	
poly	concr.jpg	0	1	1	1	0	0	1	25	10	5	30	10	5	30	15	5	25	15	5	
poly	concr.jpg	0	1	1	1	0	0	1	25	15	5	30	15	5	30	20	5	25	20	5	
poly	concr.jpg	0	1	1	1	0	0	1	25	20	5	30	20	5	30	25	5	25	25	5	
poly	concr.jpg	0	1	1	1	0	0	1	25	25	5	30	25	5	30	30	5	25	30	5	
poly	concr.jpg	0	1	1	1	0	0	1	25	30	5	30	30	5	30	35	5	25	35	5	
poly	concr.jpg	0	1	1	1	0	0	1	25	35	5	30	35	5	30	40	5	25	40	5	
poly	concr.jpg	0	1	1	1	0	0	1	25	40	5	30	40	5	30	45	5	25	45	5	
poly	concr.jpg	0	1	1	1	0	0	1	25	45	5	30	45	5	30	50	5	25	50	5	
poly	concr.jpg	0	1	1	1	0	0	1	30	0	5	35	0	5	35	5	5	30	5	5	
poly	concr.jpg	0	1	1	1	0	0	1	30	5	5	35	5	5	35	10	5	30	10	5	
poly	concr.jpg	0	1	1	1	0	0	1	30	10	5	35	10	5	35	15	5	30	15	5	
poly	concr.jpg	0	1	1	1	0	0	1	30	15	5	35	15	5	35	20	5	30	20	5	
poly	concr.jpg	0	1	1	1	0	0	1	30	20	5	35	20	5	35	25	5	30	25	5	
poly	concr.jpg	0	1	1	1	0	0	1	30	25	5	35	25	5	35	30	5	30	30	5	
poly	concr.jpg	0	1	1	1	0	0	1	30	30	5	35	30	5	35	35	5	30	35	5	
poly	concr.jpg	0	1	1	1	0	0	1	30	35	5	35	35	5	35	40	5	30	40	5	
poly	concr.jpg	0	1	1	1	0	0	1	30	40	5	35	40	5	35	45	5	30	45	5	
poly	concr.jpg	0	1	1	1	0	0	1	30	45	5	35	45	5	35	50	5	30	50	5	
poly	concr.jpg	0	1	1	1	0	0	1	35	0	5	40	0	5	40	5	5	35	5	5	
poly	concr.jpg	0	1	1	1	0	0	1	35	5	5	40	5	5	40	10	5	35	10	5	
poly	concr.jpg	0	1	1	1	0	0	1	35	10	5	40	10	5	40	15	5	35	15	5	
poly	concr.jpg	0	1	1	1	0	0	1	35	15	5	40	15	5	40	20	5	35	20	5	
poly	concr.jpg	0	1	1	1	0	0	1	35	20	5	40	20	5	40	25	5	35	25	5	
poly	concr.jpg	0	1	1	1	0	0	1	35	25	5	40	25	5	40	30	5	35	30	5	
poly	concr.jpg	0	1	1	1	0	0	1	35	30	5	40	30	5	40	35	5	35	35	5	
poly	concr.jpg	0	1	1	1	0	0	1	35	35	5	40	35	5	40	40	5	35	40	5	
poly	concr.jpg	0	1	1	1	0	0	1	35	40	5	40	40	5	40	45	5	35	45	5	
poly	concr.jpg	0	1	1	1	0	0	1	35	45	5	40	45	5	40	50	5	35	50	5	
poly	concr.jpg	0	1	1	1	0	0	1	40	0	5	45	0	5	45	5	5	40	5	5	
poly	concr.jpg	0	1	1	1	0	0	1	40	5	5	45	5	5	45	10	5	40	10	5	
poly	concr.jpg	0	1	1	1	0	0	1	40	10	5	45	10	5	45	15	5	40	15	5	
poly	concr.jpg	0	1	1	1	0	0	1	40	15	5	45	15	5	45	20	5	40	20	5	
poly	concr.jpg	0	1	1	1	0	0	1	40	20	5	45	20	5	45	25	5	40	25	5	
poly	concr.jpg	0	1	1	1	0	0	1	40	25	5	45	25	5	45	30	5	40	30	5	
poly	concr.jpg	0	1	1	1	0	0	1	40	30	5	45	30	5	45	35	5	40	35	5	
poly	concr.jpg	0	1	1	1	0	0	1	40	35	5	45	35	5	45	40	5	40	40	5	
poly	concr.jpg	0	1	1	1	0	0	1	45	0	5	50	0	5	50	5	5	45	5	5	
poly	concr.jpg	0	1	1	1	0	0	1	45	5	5	50	5	5	50	10	5	45	10	5	
poly	concr.jpg	0	1	1	1	0	0	1	45	10	5	50	10	5	50	15	5	45	15	5	
poly	concr.jpg	0	1	1	1	0	0	1	45	15	5	50	15	5	50	20	5	45	20	5	
poly	concr.jpg	0	1	1	1	0	0	1	45	20	5	50	20	5	50	25	5	45	25	5	
poly	concr.jpg	0	1	1	1	0	0	1	45	25	5	50	25	5	50	30	5	45	30	5	
poly	concr.jpg	0	1	1	1	0	0	1	45	30	5	50	30	5	50	35	5	45	35	5	
poly	concr.jpg	0	1	1	1	0	0	1	45	35	5	50	35	5	50	40	5	45	40	5	
#POLY	INVISIBLE	BLC	DBS	ScX	ScY	AlX	AlY	Lit	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
poly		INVISIBLE	0	1	1	1	0	0	1	50	40	5	50	40	0	45	40	0	45	40	5
poly		INVISIBLE	0	1	1	1	0	0	1	45	40	5	45	40	0	40	40	0	40	40	5
poly		INVISIBLE	0	1	1	1	0	0	1	40	50	5	40	50	0	40	45	0	40	45	5
poly		INVISIBLE	0	1	1	1	0	0	1	40	45	5	40	45	0	40	40	0	40	40	5
#POLY	INVISIBLE	BLC	DBS	ScX	ScY	AlX	AlY	Lit	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
poly		concr.jpg	0	1	1	2	0	0	1	5	10	0	10	10	0	10	20	5	5	20	5
